,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Biomass,Biomass,Biomass,Biomass,Fossil Hard coal,Fossil Hard coal,Fossil Hard coal,Fossil Hard coal,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Nuclear,Nuclear,Nuclear,Nuclear,Solar,Solar,Solar,Solar,Wind Onshore,Wind Onshore,Wind Onshore,Wind Onshore,Wind Offshore,Wind Offshore,Wind Offshore,Wind Offshore,Demand,Demand,Demand,Demand
,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion
DateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27 01:00:00,2.1125275,0.6013824999999999,0.1860025,3.526895,2.0924875000000003,0.7788125,0.577,1.06176,1.5027075,0.6947150000000001,1.3508324999999999,2.10317,0.01932,6.5355300000000005,,7.7490125,4.129185,0,1.3172300000000001,2.6684699999999997,0.0,0.0,0.0,0.0,4.6595825,4.1272475,0.397,3.47125,2.7137325,0.47346,,0,15.888057499999999,2.88976125,6.9280574999999995,19.98423
2021-01-27 02:00:00,2.12827,0.6028325,0.1860975,3.41215,2.0869275,0.7675275,0.577,1.06176,1.4709975,0.51515,1.2814825,1.8824124999999998,0.01932,6.7068075,,7.749194999999999,4.07496,0,1.3187325,2.6671525000000003,0.0,0.0,0.0,0.0,4.9048,3.8484949999999998,0.45625,3.57675,3.1298125,0.40554250000000003,,0,15.8282575,2.9032925,7.0080075,20.453992500000002
2021-01-27 03:00:00,2.2018524999999998,0.6216700000000001,0.186,3.426565,2.1060875,0.7711024999999999,0.577,1.06176,1.492655,0.5191,1.3169525,2.2029125,0.01932,7.0027375,,7.795315,4.1632925,0,1.3185250000000002,2.6684099999999997,0.0,0.0,0.0,0.0,4.8442675,3.5798525,0.45775,3.6165,4.161035,0.4309875,,0,16.05213,2.970219375,7.1064799999999995,21.082195
2021-01-27 04:00:00,2.4286225,0.639915,0.18591500000000002,4.077375,2.1269099999999996,0.7557474999999999,0.577,1.06176,1.8548125,0.7517525,1.342715,2.9201449999999998,0.02093,7.0770325000000005,,8.3390325,4.1696075,0,1.31839,2.6695725,0.0,0.0,0.0,0.0,4.5573925,3.347185,0.398,3.66575,4.3429275,0.2719625,,0,16.9753375,3.063208125,7.360275,22.1868075
2021-01-27 05:00:00,2.99576,0.6534125000000001,0.1975775,5.4315074999999995,2.18449,0.7428524999999999,0.577,1.06561,2.323685,0.7850174999999999,1.699085,3.791565,0.020829999999999998,7.4932799999999995,,8.7073975,4.16961,0,1.317265,2.66912,0.0,0.0,0.0,0.0,4.5152375000000005,2.819905,0.332,3.652,4.1920575,0.24758750000000002,,0,18.7611325,3.287180625,8.2655,24.536450000000002
2021-01-27 06:00:00,3.3085500000000003,0.648145,0.2166875,6.928265000000001,2.285405,0.7439300000000001,0.577,1.0725799999999999,3.15258,0.78215,2.2065699999999997,4.099225000000001,0.020739999999999998,7.612925000000001,,8.727617500000001,4.172680000000001,0,1.3163425,2.6677750000000002,0.007942500000000002,0.001,0.0,0.00022000000000000003,4.1985375000000005,2.689495,0.36525,3.64625,3.7442725,0.37781,,0,20.918440000000004,3.6398112499999997,9.1246875,26.531419999999997
2021-01-27 07:00:00,3.340205,0.6527000000000001,0.21666749999999999,7.1519275,2.3471125,0.7434299999999999,0.577,1.0765,3.596165,0.7807649999999999,2.629355,4.2322075,0.020739999999999998,7.778865,,8.6788175,4.1768675,0,1.31613,2.66764,0.1070025,0.144,0.011877500000000001,0.019135,4.1315075,2.7449825,0.36075,3.577,4.0512125,0.2091625,,0,21.91066,3.713185625,9.489690000000001,27.492262500000002
2021-01-27 08:00:00,3.33334,0.6900025000000001,0.21672249999999998,7.07303,2.3291875,0.7370374999999999,0.577,1.0765,3.504435,0.7829824999999999,2.6501775,4.124165,0.0208,7.7967275,,8.64847,4.180805,0,1.31626,2.668375,0.5244774999999999,0.68875,0.046002499999999995,0.098735,4.557095,2.481125,0.36975,3.554,3.8294875000000004,0.2587225,,0,22.050525,3.7480625,9.62219,28.1833275
2021-01-27 09:00:00,3.3910825,0.69255,0.2731425,6.84055,2.30083,0.753785,0.577,1.0749000000000002,3.444045,0.7813975000000001,2.5244825,4.0962024999999995,0.02086,7.8237925,,8.639854999999999,4.18774,0,1.31649,2.6669549999999997,1.0985625,1.32875,0.0682825,0.1977525,4.66883,2.3722675,0.3905,3.40575,3.5957825000000003,0.20814249999999998,,0,22.18696,3.7568125,9.691305,28.1256675
2021-01-27 10:00:00,3.42391,0.6547675,0.4732425,6.842025,2.2821875,0.7541875,0.577,1.0749000000000002,3.472085,0.780785,2.5229250000000003,4.1041099999999995,0.020989999999999998,7.830915,,8.6402,4.1853050000000005,0,1.3168075,2.668335,1.4928800000000002,2.10475,0.1051125,0.30301249999999996,4.7705125,2.0610675,0.33925,3.07525,3.2756549999999995,0.2421175,,0,22.606572500000002,3.784125,9.725702499999999,28.645267500000003
2021-01-27 11:00:00,3.3550275000000003,0.64619,0.47982749999999996,6.82315,2.2304674999999996,0.7511775,0.577,1.0749000000000002,3.6020074999999996,0.7825325000000001,2.49314,4.19559,0.02112,7.882775,,8.6415825,4.191955,0,1.31692,2.66857,1.5392775,2.77775,0.13974250000000002,0.3558175,4.674665,2.1031225,0.356,2.6245,2.523125,0.3456475,,0,22.434365,3.75404625,9.7308825,28.762315
2021-01-27 12:00:00,3.352315,0.67474,0.29278499999999996,6.8357125,2.20178,0.7481575,0.577,1.0749000000000002,3.631965,0.7829674999999999,2.483715,4.209255,0.02125,7.9017,,8.652395,4.1962775,0,1.317125,2.6673424999999997,1.2118175000000002,2.914,0.14319749999999998,0.3166775,4.2074725,2.1492525000000002,0.3995,2.3525,1.5445875,0.32365,,0,21.8594475,3.640568125,9.703475000000001,28.283325
2021-01-27 13:00:00,3.3494425000000003,0.6821775,0.2813725,6.90963,2.2173175,0.7501725,0.577,1.0749000000000002,3.6490875000000003,0.783235,2.4826625,4.133377500000001,0.02134,7.86937,,8.66554,4.1957725,0,1.3171599999999999,2.6667899999999998,0.8234225000000001,2.08175,0.12355749999999999,0.23558249999999997,3.73339,1.9901975,0.43675,2.33275,1.2770674999999998,0.254975,,0,21.410700000000002,3.5611937499999997,9.381985,27.840232500000003
2021-01-27 14:00:00,3.3504825,0.639895,0.28164750000000005,7.10177,2.2379825,0.7526275,0.577,1.0749000000000002,3.6445425,0.7864825000000001,2.4738249999999997,3.74085,0.02133,7.89466,,8.6576325,4.1906125,0,1.317825,2.66406,0.37182,0.93175,0.0665325,0.13899250000000002,3.440125,2.1638525,0.46425,2.26175,1.6191725000000001,0.2062325,,0,21.197770000000002,3.53201125,9.24963,27.068540000000002
2021-01-27 15:00:00,3.354415,0.6277575,0.2817525,7.125184999999999,2.308185,0.7453050000000001,0.577,1.07598,3.6122674999999997,0.7824,2.4650325000000004,3.419395,0.02057,7.892705,,8.62951,4.1960575,0,1.3181399999999999,2.6631375,0.0699775,0.0975,0.013395,0.027435,3.3652325000000003,2.7570375,0.47125,2.32725,1.887115,0.116385,,0,21.21365,3.517135,9.16457,26.645432500000002
2021-01-27 16:00:00,3.35175,0.629235,0.2818325,7.2438675,2.3699524999999997,0.7425475,0.577,1.07918,3.64542,0.7851174999999999,2.4560425,3.554025,0.02143,7.8792325,,8.528947500000001,4.2000525,0,1.3178899999999998,2.66195,0.0,0.0,0.0,0.00029499999999999996,3.1314849999999996,3.57666,0.43775,2.35075,2.005115,0.1562025,,0,22.257912500000003,3.743824375,9.1291525,27.277705
2021-01-27 17:00:00,3.352665,0.6288975,0.28201,7.31736,2.3660375,0.7431575,0.577,1.0809300000000002,3.6498375000000003,0.7872674999999999,2.4719525,3.664,0.019649999999999997,7.8777124999999995,,8.421485,4.196585,0,1.317355,2.6591575,0.0,0.0,0.0,0.0,3.183105,4.115547500000001,0.432,2.631,1.8963125,0.25972249999999997,,0,22.2212225,3.8003181250000004,9.15782,27.177577499999998
2021-01-27 18:00:00,3.274195,0.6283500000000001,0.28198500000000004,7.30812,2.3243775,0.7587225000000001,0.577,1.0809300000000002,3.5414775,0.7876175000000001,2.4687275,3.653665,0.01966,7.857855,,8.5046525,4.1889449999999995,0,1.3172750000000002,2.6597049999999998,0.0,0.0,0.0,0.0,3.486755,4.27637,0.45475,2.781,1.7786825,0.38991750000000003,,0,21.393330000000002,3.7608225,9.06558,26.60446
2021-01-27 19:00:00,3.2663699999999998,0.6276275,0.2389075,6.9204375,2.258745,0.766615,0.577,1.0809300000000002,3.6066,0.7857000000000001,2.4457424999999997,3.6824299999999996,0.01966,7.882485,,8.685744999999999,4.1855025,0,1.3176675,2.66003,0.0,0.0,0.0,0.0,3.7444349999999997,4.29179,0.4545,2.75775,1.7025149999999998,0.41464,,0,20.01415,3.5885025,8.6482775,25.392580000000002
2021-01-27 20:00:00,3.2612875,0.62716,0.20655,6.5223575,2.2259775,0.77755,0.577,1.0809300000000002,3.6979124999999997,0.7842325,2.4597849999999997,3.2654675,0.019649999999999997,7.871865,,8.6641375,4.1807025,0,1.3176,2.6580125,0.0,0.0,0.0,0.0,3.9850074999999996,4.430292499999999,0.417,2.9865,1.7073775,0.421995,,0,18.841920000000002,3.3996387500000003,8.339649999999999,24.088717499999998
2021-01-27 21:00:00,2.930955,0.6272475000000001,0.2065925,6.1617775,2.1727350000000003,0.7592450000000001,0.577,1.076735,3.28957,0.7775675,2.4920474999999995,2.6153925,0.01966,7.84253,,8.222100000000001,4.1793725,0,1.31759,2.65876,0.0,0.0,0.0,0.0,4.276105,4.72224,0.38875,2.85625,1.8053800000000002,0.4615875,,0,18.26133,3.315661875,8.0552675,23.3787975
2021-01-27 22:00:00,2.4497174999999998,0.62621,0.19736,5.89907,2.1453024999999997,0.76987,0.577,1.0726900000000001,2.8968625,0.7655,2.255065,2.3677650000000003,0.01966,7.8378375,,7.61479,4.1734475,0,1.3172475,2.6588874999999996,0.0,0.0,0.0,0.0,4.5447299999999995,4.896012499999999,0.39097249999999995,2.697,1.5928875,0.48359,,0,17.311237500000004,3.143490625,7.58769,22.2294725
2021-01-27 23:00:00,1.9685775,0.6278374999999999,0.18602000000000002,5.1097025,2.1092424999999997,0.77807,0.577,1.06107,2.4406525,0.745435,1.5239625,2.115165,0.0195,7.745889999999999,,7.6705,4.181315,0,1.3163875,2.6588825000000003,0.0,0.0,0.0,0.0,5.1504525,4.996172500000001,0.423,2.49,1.22682,0.458385,,0,16.605525,3.0107331250000002,7.11899,20.931325
2021-01-28 00:00:00,1.8611849999999999,0.6268199999999999,0.186135,5.04915,2.0991725000000003,0.7639125,0.577,1.06171,1.98501,0.746285,1.2356675,1.98628,0.01968,7.6918925,,7.7431125,4.1750825,0,1.3160375000000002,2.66091,0.0,0.0,0.0,0.0,5.013125,5.3811475,0.42875,2.255,0.7168075,0.38646500000000006,,0,15.905040000000001,2.8951081249999997,6.7568175,19.80935
2021-01-28 01:00:00,1.7476224999999999,0.627105,0.1860925,4.753307500000001,2.088925,0.759965,0.577,1.0609300000000002,1.8292025,0.7480650000000001,1.2318225,1.8025,0.0197,7.6716999999999995,,7.7410925,4.175055,0,1.3158325,2.6609700000000003,0.0,0.0,0.0,0.0,4.337117500000001,5.6747525,0.43375,2.007,0.47469,0.5076675,,0,15.480942500000001,2.891363125,6.6265375,19.388255
2021-01-28 02:00:00,1.7554349999999999,0.6265149999999999,0.18616249999999998,4.629145,2.0908450000000003,0.7857375,0.577,1.0609300000000002,1.834665,0.7490525,1.135585,1.4553900000000002,0.0197,7.65004,,7.7588675,4.1550775,0,1.3159575,2.6606525000000003,0.0,0.0,0.0,0.0,3.1403024999999998,6.21662,0.43775,1.749,0.30157,0.67528,,0,15.3602275,2.98223,6.586785,19.69575
2021-01-28 03:00:00,1.8331199999999999,0.627775,0.186055,4.53989,2.1044924999999997,0.7995825,0.577,1.0609300000000002,2.002375,0.7507,1.10911,1.852765,0.019710000000000002,7.6593350000000004,,7.765305000000001,4.175365,0,1.31635,2.662045,0.0,0.0,0.0,0.0,2.4386325,6.228745,0.54975,1.69575,0.2687425,0.7945699999999999,,0,15.7069375,3.0931724999999997,6.7511825,20.0561425
2021-01-28 04:00:00,2.2909925,0.628755,0.1870625,4.7198150000000005,2.131295,0.82855,0.577,1.0609300000000002,2.4058975,0.7582025,1.2634025,2.2422775,0.0197,7.5498975,,8.3289575,4.17452,0,1.3162925,2.6638450000000002,0.0,0.0,0.0,0.0,1.871795,5.8511425,0.5705,1.57975,0.2895675,0.9150425,,0,16.684495,3.245051875,7.04099,20.871634999999998
2021-01-28 05:00:00,3.1096025,0.62995,0.20329250000000001,5.511407499999999,2.1909125,0.8185875,0.577,1.06478,3.1818325,0.7885850000000001,1.872725,2.928225,0.0197,7.7653475,,8.6951325,4.18199,0,1.31596,2.6630675,0.0,0.0,0.0,0.0,1.4653625,5.2507399999999995,0.63875,1.5,0.32771249999999996,0.9877999999999999,,0,18.621625,3.549069375,7.89033,23.8303825
2021-01-28 06:00:00,3.2333675,0.630645,0.21555000000000002,6.350622499999999,2.2813475,0.7835125000000001,0.577,1.07176,4.0299499999999995,0.7913150000000001,2.303885,3.4264775,0.01968,7.8159025,,8.709095000000001,4.18406,0,1.315285,2.6609575,0.0126325,0.0005,0.0,0.0002225,1.31491,4.379372500000001,0.6495,1.75275,0.467185,0.9769125000000001,,0,20.690675,3.82526875,8.709119999999999,25.255775
2021-01-28 07:00:00,3.2714849999999998,0.6309675,0.216835,6.337899999999999,2.3539,0.7704624999999999,0.577,1.0753424999999999,4.16196,0.7893175,2.459605,3.5475925000000004,0.01968,7.868245,,8.71454,4.199292499999999,0,1.3150650000000002,2.6598725,0.11443500000000001,0.059,0.005695,0.01267,1.487635,3.338495,0.65925,2.1405,0.8023875,0.9468875,,0,21.716887500000002,3.9051231250000003,9.0518725,26.1669975
2021-01-28 08:00:00,3.2715475,0.6315225,0.21670749999999997,6.28671,2.3371500000000003,0.741255,0.577,1.0732199999999998,4.197190000000001,0.78755,2.4957975,3.5659025,0.01986,7.836855,,8.7127325,4.1930375,0,1.315345,2.659475,0.40571,0.36175,0.0377425,0.072285,1.90899,2.4171225,0.8195,2.51475,1.576185,0.928425,,0,21.98206,3.89184375,9.279607500000001,26.7595925
2021-01-28 09:00:00,3.2684525,0.6362424999999999,0.2167525,6.417479999999999,2.3144225,0.7548925000000001,0.577,1.07049,4.0294425,0.7897825,2.5132325,3.5384825,0.01968,7.887345,,8.68643,4.194355000000001,0,1.3147625,2.6605925000000004,0.7269125000000001,0.7295,0.0808575,0.1607125,2.0906725,1.8889449999999999,0.8515,2.9745,2.1055474999999997,0.9448825,,0,22.251720000000002,3.9390318749999995,9.6339875,27.13702
2021-01-28 10:00:00,3.2631900000000003,0.6504449999999999,0.21680000000000002,6.4429225,2.2880925,0.7626625,0.577,1.07049,3.9180725,0.7901,2.5066275,3.5186475,0.019690000000000003,7.8721825,,8.6532475,4.1899524999999995,0,1.3155875000000001,2.6578425,0.8022325000000001,1.02825,0.1195875,0.289375,2.0146025,1.5213725,1.00125,3.569,2.347775,0.94329,,0,22.818080000000002,3.986783125,9.74247,27.460759999999997
2021-01-28 11:00:00,3.258825,0.6504375,0.2168925,6.657705,2.238125,0.75178,0.577,1.06864,3.8307875,0.787785,2.4987725,3.3612275,0.0197,7.853885,,8.6769075,4.1910675,0,1.315,2.6569575,0.75407,1.12725,0.25793,0.446745,1.9180975,1.1731475,1.14925,3.997,2.1844375,0.9689925,,0,22.7663275,3.9807212499999998,9.6680575,27.58337
2021-01-28 12:00:00,3.2537200000000004,0.6502674999999999,0.21697249999999998,6.775780000000001,2.2108049999999997,0.75499,0.577,1.06864,3.6791,0.78595,2.5651224999999998,3.1902025,0.0197,7.86109,,8.6250625,4.1857225,0,1.3148225,2.6566175000000003,0.8404674999999999,0.98125,0.37357500000000005,0.58888,1.7766199999999999,0.981995,1.27925,4.45275,1.8539425,0.9735675,,0,22.1277625,3.885315625,9.427785,27.223260000000003
2021-01-28 13:00:00,3.2506925,0.6506624999999999,0.216915,6.43946,2.20087,0.7357125,0.577,1.06864,3.3684000000000003,0.785235,2.5219549999999997,3.212095,0.019710000000000002,7.7238,,8.1115625,4.183915,0,1.311955,2.657135,0.83511,0.78825,0.382065,0.62036,1.7948199999999999,0.93951,1.422,4.779,1.2883175,0.8731975,,0,21.5360575,3.772704375,9.221897499999999,26.818440000000002
2021-01-28 14:00:00,3.2161325,0.65062,0.217,6.8266,2.21396,0.7707849999999999,0.577,1.068395,3.2693675,0.7893175,2.4834549999999997,3.127305,0.019710000000000002,7.783212499999999,,7.56373,4.1867624999999995,0,1.309015,2.6568074999999998,0.5169675,0.4435,0.2424375,0.3760925,1.8487575,0.8947575,1.48075,4.678,0.8804974999999999,0.8253050000000001,,0,21.2861275,3.71557,9.0125975,26.672082500000002
2021-01-28 15:00:00,3.224095,0.6512725,0.217125,6.8591275000000005,2.2809250000000003,0.7676375000000001,0.577,1.06941,3.37681,0.7882175,2.50252,3.41685,0.019710000000000002,7.8751774999999995,,7.552592499999999,4.1851775,0,1.3067425000000001,2.6568775000000002,0.10941,0.061,0.0495475,0.08319499999999999,2.019395,1.0543000000000002,1.514,4.74,0.6181875,0.8663525,,0,21.2323825,3.7645875,8.771865,26.16375
2021-01-28 16:00:00,3.2386,0.65322,0.21694999999999998,6.80033,2.3364625,0.77461,0.577,1.0726,3.3872275,0.78455,2.4889175,3.5283824999999998,0.019710000000000002,7.840552499999999,,7.53879,4.18321,0,1.3079100000000001,2.655985,0.002355,0.0,0.00042249999999999997,0.0008550000000000001,2.4136475,1.6178025,1.49475,4.46775,0.9114025,0.894545,,0,22.1703475,3.9600825,8.8357875,26.874035
2021-01-28 17:00:00,3.23767,0.6555725,0.216935,6.8657375,2.350225,0.776995,0.577,1.07436,3.4336374999999997,0.7846000000000001,2.41155,3.48727,0.019719999999999998,7.8226825,,7.51088,4.1865875,0,1.3084625,2.6586525,0.0,0.0,0.0,0.0,2.7678525,2.243545,1.48925,4.162,1.5836400000000002,0.8685750000000001,,0,22.109154999999998,3.984334375,8.84321,27.2345225
2021-01-28 18:00:00,3.220815,0.6573,0.2170525,6.6098675,2.3015275,0.78022,0.577,1.07436,3.3181125000000002,0.78615,1.88086,3.1751625,0.019719999999999998,7.7779875,,7.0209825,4.1714325,0,1.309745,2.658975,0.0,0.0,0.0,0.0,2.8867524999999996,2.4279175,1.47725,4.24625,1.8610250000000002,0.7985575,,0,21.1356225,3.889065,8.679369999999999,26.5644475
2021-01-28 19:00:00,3.19727,0.6578275,0.21702,6.816574999999999,2.2501675,0.7751375,0.577,1.07436,3.4858575000000003,0.7852675,1.717575,3.0243325,0.019710000000000002,7.746292499999999,,6.8885625,4.170122500000001,0,1.3095875000000001,2.6551375,0.0,0.0,0.0,0.0,2.6864225,2.1403600000000003,1.44825,3.9035,2.088375,0.7686425,,0,19.7185175,3.6840043749999998,8.295350000000001,25.3099975
2021-01-28 20:00:00,3.1319175,0.6518774999999999,0.217105,6.1518125,2.2121099999999996,0.7743924999999999,0.577,1.07436,3.0577525,0.7559,1.626155,2.27685,0.019710000000000002,7.71482,,6.8877475,4.161995,0,1.30902,2.6530774999999998,0.0,0.0,0.0,0.0,2.1512775,1.6439375,1.361,3.50425,2.3446925000000003,0.7017574999999999,,0,18.5734025,3.46869125,8.0335175,23.834310000000002
2021-01-28 21:00:00,2.7016875,0.650435,0.21453,5.67404,2.1737225,0.77986,0.577,1.0708,2.4738249999999997,0.7586175000000001,1.1188675000000001,2.0681,0.019710000000000002,7.6953450000000005,,6.544997499999999,4.155505,0,1.30851,2.65149,0.0,0.0,0.0,0.0,2.094745,1.05276,1.301,3.17675,2.50361,0.8149075,,0,18.0130975,3.377128125,7.694115,22.887315
2021-01-28 22:00:00,1.9334175,0.64799,0.1868275,4.25009,2.1380625,0.8224125,0.577,1.06865,1.5249249999999999,0.760985,0.9847475,1.7165925,0.019719999999999998,7.50472,,6.5833225,4.05726,0,1.3085725,2.6583975,0.0,0.0,0.0,0.0,2.365635,1.1594025000000001,1.2513325,3.05375,3.3058125,0.8886649999999999,,0,16.938950000000002,3.210694375,7.257395000000001,21.4177175
2021-01-28 23:00:00,1.497105,0.647755,0.18633000000000002,2.98771,2.0954725,0.824515,0.577,1.05272,0.8648899999999999,0.7005174999999999,0.8193674999999999,1.054585,0.01967,7.516242500000001,,6.51062,3.9786775,0,1.3067374999999999,2.6577224999999998,0.0,0.0,0.0,0.0,2.842905,1.172185,1.19575,2.57625,4.2599575000000005,0.8702625,,0,16.217305,3.069633125,6.800282500000001,20.233825
2021-01-29 00:00:00,1.4609425,0.6451224999999999,0.1862975,2.9679975,2.0865025,0.8286075,0.577,1.05769,0.5966525,0.510015,0.7666925,1.0220775,0.01968,7.3505175,,6.5028025,3.98942,0,1.3071575,2.6567375,0.0,0.0,0.0,0.0,3.4757225,1.002705,1.0145,2.5,4.810924999999999,0.7751675,,0,15.684592499999999,2.937105625,6.4136975000000005,19.5628525
2021-01-29 01:00:00,1.4619450000000003,0.64476,0.18639499999999998,2.9255774999999997,2.079425,0.8405374999999999,0.577,1.05691,0.5907925,0.5651,0.8206275000000001,1.126535,0.019710000000000002,7.3546450000000005,,6.181335,3.93136,0,1.305715,2.655795,0.0,0.0,0.0,0.0,4.0422675,0.7974199999999999,0.889,2.84575,5.1138325,0.67436,,0,15.3202775,2.8872762499999998,6.215467500000001,19.154684999999997
2021-01-29 02:00:00,1.4627000000000001,0.6447525000000001,0.1864,2.86456,2.07239,0.842505,0.577,1.0563600000000002,0.5953275,0.4938975,0.651305,1.0633775,0.019739999999999997,7.3972775,,5.995979999999999,4.0204375,0,1.30812,2.6549425,0.0,0.0,0.0,0.0,4.724587499999999,0.674715,0.86225,3.60925,5.64867,0.534745,,0,15.2967825,2.8564631250000003,6.2555950000000005,19.254462500000002
2021-01-29 03:00:00,1.48953,0.6428250000000001,0.18639,2.9278725,2.08673,0.81114,0.577,1.05581,0.580125,0.5205825,0.6559275,1.0527149999999998,0.01977,7.3782675,,6.159815,4.112725,0,1.30819,2.6546374999999998,0.0,0.0,0.0,0.0,5.60512,0.8360825,0.8605,3.9545,6.169122499999999,0.45972749999999996,,0,15.70186,2.900913125,6.611190000000001,19.9006675
2021-01-29 04:00:00,1.54223,0.6386275,0.186365,3.0534475000000003,2.1067175,0.8050325,0.577,1.0543174999999998,0.5758125,0.691465,0.771545,1.1220225000000001,0.0198,7.439422500000001,,7.3059625,4.12405,0,1.30772,2.6562524999999995,0.0,0.0,0.0,0.0,6.677215,1.3418775,1.17125,4.60325,6.34242,0.27679000000000004,,0,16.763985,3.0076706250000003,6.9701225,21.152535
2021-01-29 05:00:00,1.9767,0.6377525,0.19386,3.5282825000000004,2.1521174999999997,0.8373875000000001,0.577,1.0601500000000001,0.715895,0.760235,1.071645,1.6982199999999998,0.01982,7.5789925,,7.9724375,4.1374075,0,1.3084,2.6555125,0.0,0.0,0.0,0.0,7.9803725,1.6224250000000002,1.3025,5.6185,6.35687,0.22847499999999998,,0,18.566987500000003,3.240980625,7.8520725,23.720465
2021-01-29 06:00:00,2.6301975000000004,0.6422425,0.21619,3.8421350000000003,2.2862475,0.8187850000000001,0.577,1.06792,1.0224674999999999,0.7826325,1.4345599999999998,2.2962275,0.01986,7.826247499999999,,8.03811,4.1379525,0,1.3089300000000001,2.6512275,0.016147500000000002,0.001,0.0,0.00035,8.949235,1.8609674999999999,1.37025,6.18775,6.3443975,0.2045575,,0,20.55023,3.5521925000000003,8.582352499999999,25.546809999999997
2021-01-29 07:00:00,2.6957625,0.6502025,0.21710500000000002,3.8385299999999996,2.35302,0.828865,0.577,1.07389,1.1393900000000001,0.7797175,1.5833125,2.296045,0.01988,7.861149999999999,,8.0541175,4.1416225,0,1.3102049999999998,2.65373,0.0970425,0.10975,0.029665,0.03588,9.7943475,2.253605,1.46875,6.34525,6.33825,0.17622749999999998,,0,21.601345000000002,3.7015949999999997,8.899989999999999,26.864717499999998
2021-01-29 08:00:00,2.6840975,0.6496975,0.2171575,3.8593200000000003,2.3473525,0.8253125,0.577,1.072915,1.1267125,0.7813675,1.5704875,2.3413325,0.01989,7.8150025,,8.03215,4.146882499999999,0,1.31171,2.6540850000000002,0.45618000000000003,0.51925,0.25343,0.2525575,10.031152500000001,2.414425,1.49775,6.82,6.33018,0.11547,,0,21.82329,3.7345,8.96187,26.666919999999998
2021-01-29 09:00:00,2.66665,0.6484575,0.2101925,3.8443199999999997,2.30902,0.7923425,0.577,1.071,1.1138875000000001,0.7845175000000001,1.4836824999999998,2.1406750000000003,0.01989,7.805795,,8.0359675,4.131125,0,1.3111100000000002,2.653495,0.91238,0.9695,0.75963,0.7006699999999999,9.903375,2.4541375,1.4445,7.41775,6.318200000000001,0.09212000000000001,,0,22.0678475,3.77193,9.048847499999999,27.01829
2021-01-29 10:00:00,2.64983,0.64626,0.186365,3.8421525,2.2877325,0.7939525,0.577,1.071,1.00936,0.7100175000000001,1.0780375,1.7261199999999999,0.019899999999999998,7.780575,,7.982810000000001,4.136452499999999,0,1.3112000000000001,2.64934,1.60027,1.27075,1.0555125,1.2745149999999998,9.775487499999999,2.389685,1.4435,7.74675,6.30136,0.0722025,,0,22.3438525,3.812128125,9.21506,27.7514
2021-01-29 11:00:00,2.6274499999999996,0.6473424999999999,0.186385,3.8194375,2.2259049999999996,0.7964924999999999,0.577,1.071,0.8775824999999999,0.5287999999999999,1.0745875,1.777765,0.01991,7.718415,,7.9427575,4.135345,0,1.3098375,2.6418025,2.2936425,1.25975,1.0383425,1.4929475,9.7835,2.1798325,1.4425,8.04875,6.287132499999999,0.056784999999999995,,0,22.064220000000002,3.74212875,9.2101,27.746895000000002
2021-01-29 12:00:00,2.5824025,0.6476825,0.18637,3.713645,2.19581,0.82177,0.577,1.071,0.7343975,0.49402999999999997,1.0784200000000002,1.5342,0.01992,7.464270000000001,,7.932862500000001,4.1367899999999995,0,1.3109225000000002,2.639955,2.3611925,0.99175,0.9108725,1.4213125,10.198655,1.9444424999999999,1.40675,8.12725,6.3118025,0.05533,,0,21.3143375,3.62550375,8.942815000000001,27.440895
2021-01-29 13:00:00,2.5710325000000003,0.6428625,0.18636750000000002,3.5807474999999998,2.1940375,0.8264100000000001,0.577,1.0692300000000001,0.57505,0.49346749999999995,1.0499175,1.5985925,0.01992,7.5061475,,7.9365775,4.143770000000001,0,1.3117075,2.6457875,1.9161799999999998,0.54875,0.7385975,1.2457250000000002,10.17091,2.0061975,1.372,7.846,6.3150900000000005,0.0418625,,0,20.605075,3.558694375,8.8823775,26.7006875
2021-01-29 14:00:00,2.5882575,0.6431425,0.186195,3.5310375,2.2029925,0.8192725000000001,0.577,1.06864,0.57227,0.50845,1.07765,1.7156275,0.01993,7.5727575,,7.9324325,4.136979999999999,0,1.311565,2.6480124999999997,1.090135,0.2345,0.41022749999999997,0.6393424999999999,9.46875,2.6317574999999995,1.36075,7.13025,6.3120125,0.0781125,,0,20.325107499999998,3.5522625,8.63925,26.6019025
